Latitude,Longitude,Loc. quality,Loc. date,Pass,Sat.,Frequency,Msg Date,Comp.,Msg,> - 120 DB,Best level,Delta freq.,Long. 1,Lat. sol. 1,Long. 2,Lat. sol. 2,Loc. idx,Nopc,Error radius,Semi-major axis,Semi-minor axis,Ellipse orientation,GDOP,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
25.09935,-77.96229,3,04/04/2021 23:31:14,501,NK,401677535.05,04/04/2021 23:30:56,1,6,0,-126,401677535.05,-77.96229,25.09935,-77.96229,25.09935,56,3,213,313,144,74,216,72,230,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.08711,-77.95344,1,04/04/2021 23:27:08,78,MA,401677541.72,04/04/2021 23:30:56,1,3,0,-133,401677541.72,-77.95344,25.08711,-77.95344,25.08711,56,3,513,2129,123,179,1413,72,230,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.09935,-77.96229,3,04/04/2021 23:31:14,501,NK,401677535.05,04/04/2021 23:31:25,1,6,0,-126,401677535.05,-77.96229,25.09935,-77.96229,25.09935,56,3,213,313,144,74,216,83,189,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.08711,-77.95344,1,04/04/2021 23:27:08,78,MA,401677541.72,04/04/2021 23:31:25,1,3,0,-133,401677541.72,-77.95344,25.08711,-77.95344,25.08711,56,3,513,2129,123,179,1413,83,189,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.09935,-77.96229,3,04/04/2021 23:31:14,501,NK,401677535.05,04/04/2021 23:34:50,1,6,0,-126,401677535.05,-77.96229,25.09935,-77.96229,25.09935,56,3,213,313,144,74,216,75,233,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.10299,-77.96743,3,04/04/2021 23:38:40,391,SR,401677535.06,04/04/2021 23:34:51,1,6,1,-119,401677535.06,-77.96743,25.10299,-77.96743,25.10299,56,3,207,1087,39,97,310,75,233,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.09935,-77.96229,3,04/04/2021 23:31:14,501,NK,401677535.05,04/04/2021 23:35:25,1,6,0,-126,401677535.05,-77.96229,25.09935,-77.96229,25.09935,56,3,213,313,144,74,216,119,86,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.10299,-77.96743,3,04/04/2021 23:38:40,391,SR,401677535.06,04/04/2021 23:37:53,1,6,1,-119,401677535.06,-77.96743,25.10299,-77.96743,25.10299,56,3,207,1087,39,97,310,70,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.10299,-77.96743,3,04/04/2021 23:38:40,391,SR,401677535.06,04/04/2021 23:40:10,1,6,1,-119,401677535.06,-77.96743,25.10299,-77.96743,25.10299,56,3,207,1087,39,97,310,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.10299,-77.96743,3,04/04/2021 23:38:40,391,SR,401677535.06,04/04/2021 23:40:47,1,6,1,-119,401677535.06,-77.96743,25.10299,-77.96743,25.10299,56,3,207,1087,39,97,310,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.10299,-77.96743,3,04/04/2021 23:38:40,391,SR,401677535.06,04/04/2021 23:41:22,2,6,1,-119,401677535.06,-77.96743,25.10299,-77.96743,25.10299,56,3,207,1087,39,97,310,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.10299,-77.96743,3,04/04/2021 23:38:40,391,SR,401677535.06,04/04/2021 23:43:34,1,6,1,-119,401677535.06,-77.96743,25.10299,-77.96743,25.10299,56,3,207,1087,39,97,310,85,204,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.10299,-77.96743,3,04/04/2021 23:38:40,391,SR,401677535.06,04/04/2021 23:44:40,1,6,1,-119,401677535.06,-77.96743,25.10299,-77.96743,25.10299,56,3,207,1087,39,97,310,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.15193,-77.9615,B,04/05/2021 00:41:38,28,NP,401677531.84,04/05/2021 00:41:24,1,2,0,-127,401677531.84,-77.9615,25.15193,-77.9615,25.15193,8,3,6426,9612,4295,90,2682,82,215,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.15193,-77.9615,B,04/05/2021 00:41:38,28,NP,401677531.84,04/05/2021 00:41:53,1,2,0,-127,401677531.84,-77.9615,25.15193,-77.9615,25.15193,8,3,6426,9612,4295,90,2682,104,48,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.14121,-77.9616,B,04/05/2021 01:45:14,83,NN,401677547.92,04/05/2021 01:44:33,1,2,0,-128,401677547.92,-77.9616,25.14121,-77.9616,25.14121,7,3,5351,29420,973,79,2879,10,0,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.14121,-77.9616,B,04/05/2021 01:45:14,83,NN,401677547.92,04/05/2021 01:45:57,1,2,0,-128,401677547.92,-77.9616,25.14121,-77.9616,25.14121,7,3,5351,29420,973,79,2879,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.15661,-77.96478,B,04/05/2021 02:24:56,32,MB,401677550.29,04/05/2021 02:24:40,1,2,0,-129,401677550.29,-77.96478,25.15661,-77.96478,25.15661,8,3,1668,16775,165,79,3276,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.15661,-77.96478,B,04/05/2021 02:24:56,32,MB,401677550.29,04/05/2021 02:25:13,1,2,0,-129,401677550.29,-77.96478,25.15661,-77.96478,25.15661,8,3,1668,16775,165,79,3276,74,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.15908,-78.00445,0,04/05/2021 02:50:02,222,MA,401677543.81,04/05/2021 02:47:54,1,4,0,-127,401677543.81,-78.00445,25.15908,-78.00445,25.15908,56,2,2078,4833,893,172,1278,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.15908,-78.00445,0,04/05/2021 02:50:02,222,MA,401677543.81,04/05/2021 02:49:36,1,4,0,-127,401677543.81,-78.00445,25.15908,-78.00445,25.15908,56,2,2078,4833,893,172,1278,94,251,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.15908,-78.00445,0,04/05/2021 02:50:02,222,MA,401677543.81,04/05/2021 02:51:04,1,4,0,-127,401677543.81,-78.00445,25.15908,-78.00445,25.15908,56,2,2078,4833,893,172,1278,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.15908,-78.00445,0,04/05/2021 02:50:02,222,MA,401677543.81,04/05/2021 02:51:36,1,4,0,-127,401677543.81,-78.00445,25.15908,-78.00445,25.15908,56,2,2078,4833,893,172,1278,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.16778,-78.00681,B,04/05/2021 03:22:52,0,NN,401677547.38,04/05/2021 03:22:53,1,1,0,-124,401677547.38,-78.00681,25.16778,-78.00681,25.16778,8,3,2901,3103,2712,177,2527,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.16687,-78.00719,B,04/05/2021 03:22:52,0,MC,401677539.97,04/05/2021 03:22:53,1,1,0,-125,401677539.97,-78.00719,25.16687,-78.00719,25.16687,0,3,2420,2746,2131,4,2579,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.56673,-78.07146,B,04/06/2021 02:25:02,0,MA,401677529.49,04/06/2021 02:25:02,1,1,0,-135,401677529.49,-78.07146,25.56673,-78.07146,25.56673,0,3,10031,15372,6545,51,12362,90,80,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.46462,-78.14068,B,04/06/2021 10:13:22,0,A1,401677535.52,04/06/2021 10:13:23,1,1,0,-127,401677535.52,-78.14068,25.46462,-78.14068,25.46462,8,3,3746,264770,53,65,10589,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.39687,-78.28309,1,04/06/2021 10:13:22,406,SR,401677541.06,04/06/2021 10:13:23,1,4,0,-124,401677541.06,-78.28309,25.39687,-78.28309,25.39687,50,3,527,978,284,51,271,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.39687,-78.28309,1,04/06/2021 10:13:22,406,SR,401677541.06,04/06/2021 10:16:25,1,4,0,-124,401677541.06,-78.28309,25.39687,-78.28309,25.39687,50,3,527,978,284,51,271,64,7,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.46462,-78.14068,B,04/06/2021 10:13:22,0,A1,401677535.52,04/06/2021 10:16:25,1,1,0,-127,401677535.52,-78.14068,25.46462,-78.14068,25.46462,8,3,3746,264770,53,65,10589,64,15,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.39687,-78.28309,1,04/06/2021 10:13:22,406,SR,401677541.06,04/06/2021 10:18:51,1,4,0,-124,401677541.06,-78.28309,25.39687,-78.28309,25.39687,50,3,527,978,284,51,271,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.39687,-78.28309,1,04/06/2021 10:13:22,406,SR,401677541.06,04/06/2021 10:20:09,1,4,0,-124,401677541.06,-78.28309,25.39687,-78.28309,25.39687,50,3,527,978,284,51,271,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.39766,-78.28317,B,04/06/2021 11:24:34,0,NK,401677544.62,04/06/2021 11:24:34,1,1,0,-135,401677544.62,-78.28317,25.39766,-78.28317,25.39766,8,3,4859,5472,4314,81,3228,88,139,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.52511,-78.40706,3,04/06/2021 23:21:49,31,A1,401677549.25,04/06/2021 23:21:34,1,2,0,-133,401677549.25,-78.40706,25.52511,-78.40706,25.52511,58,3,155,210,114,87,163,85,178,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.52511,-78.40706,3,04/06/2021 23:21:49,31,A1,401677549.25,04/06/2021 23:22:06,1,2,0,-133,401677549.25,-78.40706,25.52511,-78.40706,25.52511,58,3,155,210,114,87,163,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.52511,-78.40706,3,04/06/2021 23:21:49,31,A1,401677549.25,04/06/2021 23:24:25,1,2,0,-133,401677549.25,-78.40706,25.52511,-78.40706,25.52511,58,3,155,210,114,87,163,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.52511,-78.40706,3,04/06/2021 23:21:49,31,A1,401677549.25,04/06/2021 23:26:59,1,2,0,-133,401677549.25,-78.40706,25.52511,-78.40706,25.52511,58,3,155,210,114,87,163,65,235,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.52511,-78.40706,3,04/06/2021 23:21:49,31,A1,401677549.25,04/06/2021 23:27:32,1,2,0,-133,401677549.25,-78.40706,25.52511,-78.40706,25.52511,58,3,155,210,114,87,163,84,183,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.52511,-78.40706,3,04/06/2021 23:21:49,31,A1,401677549.25,04/06/2021 23:28:02,1,2,0,-133,401677549.25,-78.40706,25.52511,-78.40706,25.52511,58,3,155,210,114,87,163,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.52511,-78.40706,3,04/06/2021 23:21:49,31,A1,401677549.25,04/06/2021 23:30:22,1,2,0,-133,401677549.25,-78.40706,25.52511,-78.40706,25.52511,58,3,155,210,114,87,163,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.53376,-78.42848,1,04/07/2021 00:08:58,72,NP,401677544.68,04/07/2021 00:08:22,1,3,0,-134,401677544.68,-78.42848,25.53376,-78.42848,25.53376,58,3,703,2093,236,137,546,91,219,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.53376,-78.42848,1,04/07/2021 00:08:58,72,NP,401677544.68,04/07/2021 00:08:59,1,3,0,-134,401677544.68,-78.42848,25.53376,-78.42848,25.53376,58,3,703,2093,236,137,546,79,205,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.53376,-78.42848,1,04/07/2021 00:08:58,72,NP,401677544.68,04/07/2021 00:09:35,1,3,0,-134,401677544.68,-78.42848,25.53376,-78.42848,25.53376,58,3,703,2093,236,137,546,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.53376,-78.42848,1,04/07/2021 00:08:58,72,NP,401677544.68,04/07/2021 00:17:04,1,3,0,-134,401677544.68,-78.42848,25.53376,-78.42848,25.53376,58,3,703,2093,236,137,546,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.53561,-78.43322,B,04/07/2021 00:18:13,138,SR,401677544.48,04/07/2021 00:17:04,1,2,0,-126,401677544.48,-78.43322,25.53561,-78.43322,25.53561,6,3,868,2344,321,0,957,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.53498,-78.42989,B,04/07/2021 00:18:13,138,NK,401677541.69,04/07/2021 00:17:04,1,2,0,-122,401677541.69,-78.42989,25.53498,-78.42989,25.53498,6,3,800,5740,111,78,883,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.53376,-78.42848,1,04/07/2021 00:08:58,72,NP,401677544.68,04/07/2021 00:19:22,1,3,0,-134,401677544.68,-78.42848,25.53376,-78.42848,25.53376,58,3,703,2093,236,137,546,75,80,131,220,232,208,36,89,51,129,83,83,195,135,17,229,81,94,239,6,16,158,215,,,,,,,,,
25.53561,-78.43322,B,04/07/2021 00:18:13,138,SR,401677544.48,04/07/2021 00:19:22,1,2,0,-126,401677544.48,-78.43322,25.53561,-78.43322,25.53561,6,3,868,2344,321,0,957,75,80,131,220,232,208,36,89,51,129,81,29,208,109,212,25,168,119,192,50,223,127,124,,,,,,,,,
25.53498,-78.42989,B,04/07/2021 00:18:13,138,NK,401677541.69,04/07/2021 00:19:22,1,2,0,-122,401677541.69,-78.42989,25.53498,-78.42989,25.53498,6,3,800,5740,111,78,883,75,80,131,220,232,208,36,89,51,129,81,25,210,49,250,82,205,219,78,228,107,181,37,,,,,,,,,
25.62228,-78.55627,B,04/07/2021 09:56:13,0,A1,401677535.52,04/07/2021 09:56:13,1,1,0,-131,401677535.52,-78.55627,25.62228,-78.55627,25.62228,8,3,2643,5415,1289,98,7469,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.66667,-78.7277,1,04/07/2021 10:58:21,473,NP,401677542.87,04/07/2021 10:58:21,1,4,0,-131,401677542.87,-78.7277,25.66667,-78.7277,25.66667,48,3,1129,2121,601,135,447,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.66842,-78.73266,B,04/07/2021 11:02:54,0,NK,401677543.99,04/07/2021 11:02:55,1,1,0,-135,401677543.99,-78.73266,25.66842,-78.73266,25.66842,6,3,1654,1923,1422,118,939,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.66667,-78.7277,1,04/07/2021 10:58:21,473,NP,401677542.87,04/07/2021 11:05:05,1,4,0,-131,401677542.87,-78.7277,25.66667,-78.7277,25.66667,48,3,1129,2121,601,135,447,87,57,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.66667,-78.7277,1,04/07/2021 10:58:21,473,NP,401677542.87,04/07/2021 11:06:14,2,4,0,-131,401677542.87,-78.7277,25.66667,-78.7277,25.66667,48,3,1129,2121,601,135,447,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.67224,-78.7459,3,04/07/2021 11:28:03,617,SR,401677537.93,04/07/2021 11:22:53,1,9,0,-122,401677537.93,-78.7459,25.67224,-78.7459,25.67224,56,3,155,355,67,106,227,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.67224,-78.7459,3,04/07/2021 11:28:03,617,SR,401677537.93,04/07/2021 11:27:18,1,9,0,-122,401677537.93,-78.7459,25.67224,-78.7459,25.67224,56,3,155,355,67,106,227,67,241,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.67469,-78.74384,3,04/07/2021 11:30:36,421,A1,401677540.55,04/07/2021 11:27:18,1,13,0,-126,401677540.55,-78.74384,25.67469,-78.74384,25.67469,56,3,164,221,122,121,130,67,241,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.67224,-78.7459,3,04/07/2021 11:28:03,617,SR,401677537.93,04/07/2021 11:27:49,1,9,0,-122,401677537.93,-78.7459,25.67224,-78.7459,25.67224,56,3,155,355,67,106,227,86,67,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.67469,-78.74384,3,04/07/2021 11:30:36,421,A1,401677540.55,04/07/2021 11:27:49,1,13,0,-126,401677540.55,-78.74384,25.67469,-78.74384,25.67469,56,3,164,221,122,121,130,86,67,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.67224,-78.7459,3,04/07/2021 11:28:03,617,SR,401677537.93,04/07/2021 11:28:19,1,9,0,-122,401677537.93,-78.7459,25.67224,-78.7459,25.67224,56,3,155,355,67,106,227,65,80,131,220,232,208,36,89,51,173,224,91,84,38,137,16,1,103,27,207,32,255,128,,,,,,,,,
25.67469,-78.74384,3,04/07/2021 11:30:36,421,A1,401677540.55,04/07/2021 11:28:19,1,13,0,-126,401677540.55,-78.74384,25.67469,-78.74384,25.67469,56,3,164,221,122,121,130,65,80,131,220,232,208,36,89,51,173,224,91,84,38,137,16,1,103,27,207,32,255,128,,,,,,,,,
25.67224,-78.7459,3,04/07/2021 11:28:03,617,SR,401677537.93,04/07/2021 11:28:51,1,9,0,-122,401677537.93,-78.7459,25.67224,-78.7459,25.67224,56,3,155,355,67,106,227,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.67469,-78.74384,3,04/07/2021 11:30:36,421,A1,401677540.55,04/07/2021 11:29:20,1,13,0,-126,401677540.55,-78.74384,25.67469,-78.74384,25.67469,56,3,164,221,122,121,130,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.67224,-78.7459,3,04/07/2021 11:28:03,617,SR,401677537.93,04/07/2021 11:29:53,2,9,0,-122,401677537.93,-78.7459,25.67224,-78.7459,25.67224,56,3,155,355,67,106,227,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.67469,-78.74384,3,04/07/2021 11:30:36,421,A1,401677540.55,04/07/2021 11:29:53,1,13,0,-126,401677540.55,-78.74384,25.67469,-78.74384,25.67469,56,3,164,221,122,121,130,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.67469,-78.74384,3,04/07/2021 11:30:36,421,A1,401677540.55,04/07/2021 11:30:25,1,13,0,-126,401677540.55,-78.74384,25.67469,-78.74384,25.67469,56,3,164,221,122,121,130,66,244,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.67224,-78.7459,3,04/07/2021 11:28:03,617,SR,401677537.93,04/07/2021 11:30:54,1,9,0,-122,401677537.93,-78.7459,25.67224,-78.7459,25.67224,56,3,155,355,67,106,227,84,73,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.67469,-78.74384,3,04/07/2021 11:30:36,421,A1,401677540.55,04/07/2021 11:30:54,1,13,0,-126,401677540.55,-78.74384,25.67469,-78.74384,25.67469,56,3,164,221,122,121,130,84,73,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.67469,-78.74384,3,04/07/2021 11:30:36,421,A1,401677540.55,04/07/2021 11:32:07,1,13,0,-126,401677540.55,-78.74384,25.67469,-78.74384,25.67469,56,3,164,221,122,121,130,10,0,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.67224,-78.7459,3,04/07/2021 11:28:03,617,SR,401677537.93,04/07/2021 11:33:10,1,9,0,-122,401677537.93,-78.7459,25.67224,-78.7459,25.67224,56,3,155,355,67,106,227,71,245,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.67469,-78.74384,3,04/07/2021 11:30:36,421,A1,401677540.55,04/07/2021 11:33:10,1,13,0,-126,401677540.55,-78.74384,25.67469,-78.74384,25.67469,56,3,164,221,122,121,130,71,245,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.67469,-78.74384,3,04/07/2021 11:30:36,421,A1,401677540.55,04/07/2021 11:33:47,1,13,0,-126,401677540.55,-78.74384,25.67469,-78.74384,25.67469,56,3,164,221,122,121,130,95,78,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.67469,-78.74384,3,04/07/2021 11:30:36,421,A1,401677540.55,04/07/2021 11:34:19,3,13,0,-126,401677540.55,-78.74384,25.67469,-78.74384,25.67469,56,3,164,221,122,121,130,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.71996,-78.90707,B,04/07/2021 14:21:03,58,NK,401677518.7,04/07/2021 14:20:34,1,2,0,-129,401677518.7,-78.90707,25.71996,-78.90707,25.71996,8,3,2850,7890,1029,75,3491,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.71996,-78.90707,B,04/07/2021 14:21:03,58,NK,401677518.7,04/07/2021 14:21:33,1,2,0,-129,401677518.7,-78.90707,25.71996,-78.90707,25.71996,8,3,2850,7890,1029,75,3491,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.75516,-78.974,B,04/07/2021 15:29:55,0,NN,401677510.14,04/07/2021 15:29:56,1,1,0,-121,401677510.14,-78.974,25.75516,-78.974,25.75516,8,3,3309,7340,1492,86,4219,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80049,-79.10743,0,04/07/2021 23:06:47,29,A1,401677538.55,04/07/2021 23:06:32,1,2,0,-135,401677538.55,-79.10743,25.80049,-79.10743,25.80049,58,3,1789,3524,907,9,2145,86,130,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80049,-79.10743,0,04/07/2021 23:06:47,29,A1,401677538.55,04/07/2021 23:07:02,1,2,0,-135,401677538.55,-79.10743,25.80049,-79.10743,25.80049,58,3,1789,3524,907,9,2145,109,139,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80049,-79.10743,0,04/07/2021 23:06:47,29,A1,401677538.55,04/07/2021 23:14:32,1,2,0,-135,401677538.55,-79.10743,25.80049,-79.10743,25.80049,58,3,1789,3524,907,9,2145,75,249,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80049,-79.10743,0,04/07/2021 23:06:47,29,A1,401677538.55,04/07/2021 23:15:08,1,2,0,-135,401677538.55,-79.10743,25.80049,-79.10743,25.80049,58,3,1789,3524,907,9,2145,87,135,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80049,-79.10743,0,04/07/2021 23:06:47,29,A1,401677538.55,04/07/2021 23:15:37,1,2,0,-135,401677538.55,-79.10743,25.80049,-79.10743,25.80049,58,3,1789,3524,907,9,2145,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80049,-79.10743,0,04/07/2021 23:06:47,29,A1,401677538.55,04/07/2021 23:16:07,1,2,0,-135,401677538.55,-79.10743,25.80049,-79.10743,25.80049,58,3,1789,3524,907,9,2145,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80538,-79.1019,3,04/07/2021 23:46:45,223,SR,401677541,04/07/2021 23:45:27,1,8,3,-118,401677541,-79.1019,25.80538,-79.1019,25.80538,58,2,189,270,131,91,178,75,249,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80538,-79.1019,3,04/07/2021 23:46:45,223,SR,401677541,04/07/2021 23:45:57,1,8,3,-118,401677541,-79.1019,25.80538,-79.1019,25.80538,58,2,189,270,131,91,178,87,151,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80538,-79.1019,3,04/07/2021 23:46:45,223,SR,401677541,04/07/2021 23:46:26,1,8,3,-118,401677541,-79.1019,25.80538,-79.1019,25.80538,58,2,189,270,131,91,178,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80538,-79.1019,3,04/07/2021 23:46:45,223,SR,401677541,04/07/2021 23:46:56,1,8,3,-118,401677541,-79.1019,25.80538,-79.1019,25.80538,58,2,189,270,131,91,178,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80538,-79.1019,3,04/07/2021 23:46:45,223,SR,401677541,04/07/2021 23:47:26,2,8,3,-118,401677541,-79.1019,25.80538,-79.1019,25.80538,58,2,189,270,131,91,178,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80538,-79.1019,3,04/07/2021 23:46:45,223,SR,401677541,04/07/2021 23:48:11,1,8,3,-118,401677541,-79.1019,25.80538,-79.1019,25.80538,58,2,189,270,131,91,178,77,247,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80538,-79.1019,3,04/07/2021 23:46:45,223,SR,401677541,04/07/2021 23:48:40,1,8,3,-118,401677541,-79.1019,25.80538,-79.1019,25.80538,58,2,189,270,131,91,178,80,156,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80569,-79.10822,1,04/07/2021 23:54:17,89,NK,401677543.93,04/07/2021 23:53:33,1,4,0,-123,401677543.93,-79.10822,25.80569,-79.10822,25.80569,56,3,565,1951,163,56,706,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80569,-79.10822,1,04/07/2021 23:54:17,89,NK,401677543.93,04/07/2021 23:54:03,1,4,0,-123,401677543.93,-79.10822,25.80569,-79.10822,25.80569,56,3,565,1951,163,56,706,78,248,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80569,-79.10822,1,04/07/2021 23:54:17,89,NK,401677543.93,04/07/2021 23:54:33,1,4,0,-123,401677543.93,-79.10822,25.80569,-79.10822,25.80569,56,3,565,1951,163,56,706,89,161,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80569,-79.10822,1,04/07/2021 23:54:17,89,NK,401677543.93,04/07/2021 23:55:02,1,4,0,-123,401677543.93,-79.10822,25.80569,-79.10822,25.80569,56,3,565,1951,163,56,706,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80982,-79.10467,1,04/08/2021 00:04:31,150,NP,401677542.62,04/08/2021 00:03:25,1,5,1,-119,401677542.62,-79.10467,25.80982,-79.10467,25.80982,56,3,509,3276,78,76,808,32,80,224,0,0,0,0,0,255,1,0,0,0,128,161,99,153,246,36,225,239,82,255,255,39,62,190,210,209,158,201,
25.80982,-79.10467,1,04/08/2021 00:04:31,150,NP,401677542.62,04/08/2021 00:03:56,1,5,1,-119,401677542.62,-79.10467,25.80982,-79.10467,25.80982,56,3,509,3276,78,76,808,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80848,-79.11245,3,04/08/2021 00:04:40,119,MA,401677540.09,04/08/2021 00:03:56,1,5,0,-129,401677540.09,-79.11245,25.80848,-79.11245,25.80848,56,3,153,176,131,116,196,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80982,-79.10467,1,04/08/2021 00:04:31,150,NP,401677542.62,04/08/2021 00:04:26,1,5,1,-119,401677542.62,-79.10467,25.80982,-79.10467,25.80982,56,3,509,3276,78,76,808,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80848,-79.11245,3,04/08/2021 00:04:40,119,MA,401677540.09,04/08/2021 00:04:26,1,5,0,-129,401677540.09,-79.11245,25.80848,-79.11245,25.80848,56,3,153,176,131,116,196,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
