Depth,Distance,TealeX,TealeY,ATOScal
-35,1508.426062,-129550,-240011.5809,650.3007537
-32,1454.592473,-129450,-240011.5809,650.4697017
-32,1391.970282,-129350,-240011.5809,650.6386498
-30,1333.912766,-129250,-240011.5809,650.8075978
-30,1281.040697,-129150,-240011.5809,650.9765459
-27,1234.020774,-129050,-240011.5809,651.1454939
-27,1190.452103,-128950,-240011.5809,650.9286866
-25,1147.672655,-128850,-240011.5809,651.1075649
-25,1112.247985,-128750,-240011.5809,651.2864432
-24,1083.415472,-128650,-240011.5809,651.4653215
-24,1059.861112,-128550,-240011.5809,652.376391
-22,1039.445228,-128450,-240011.5809,652.5283516
-22,1020.323779,-128350,-240011.5809,653.4762824
-20,996.18716,-128250,-240011.5809,653.5752037
-20,915.73927,-128150,-240011.5809,653.674125
-18,827.242396,-128050,-240011.5809,653.7730462
-18,741.674829,-127950,-240011.5809,654.2212012
-16,660.176585,-127850,-240011.5809,654.2812572
-16,584.452474,-127750,-240011.5809,654.3413133
-14,514.372998,-127650,-240011.5809,654.4013693
-14,449.095869,-127550,-240011.5809,654.4614254
-9,351.325482,-127450,-240011.5809,654.5214814
-9,253.419723,-127350,-240011.5809,654.5815374
-1,157.806466,-127250,-240011.5809,654.6415935
-1,66.975081,-127150,-240011.5809,654.7016495
-53,1941.996835,-130450,-239911.5809,648.6579148
-53,1897.24117,-130350,-239911.5809,648.8347077
-47,1853.460562,-130250,-239911.5809,649.0256648
-47,1814.141135,-130150,-239911.5809,649.189098
-41,1747.153363,-130050,-239911.5809,649.3525311
-41,1675.59658,-129950,-239911.5809,649.5159643
-38,1607.073929,-129850,-239911.5809,649.6793975
-38,1541.995243,-129750,-239911.5809,649.8428306
-35,1480.814655,-129650,-239911.5809,650.0331369
-35,1424.034676,-129550,-239911.5809,650.202085
-32,1371.250743,-129450,-239911.5809,650.371033
-32,1313.692296,-129350,-239911.5809,650.5399811
-30,1252.010164,-129250,-239911.5809,650.7089291
-30,1195.521415,-129150,-239911.5809,650.8778771
-27,1144.994958,-129050,-239911.5809,651.0468252
-27,1101.251768,-128950,-239911.5809,650.8673463
-25,1056.412992,-128850,-239911.5809,651.0462246
-25,1017.833347,-128750,-239911.5809,651.2251029
-24,986.815167,-128650,-239911.5809,651.4039812
-24,962.778508,-128550,-239911.5809,651.5828594
-22,941.258432,-128450,-239911.5809,652.4157123
-22,924.000115,-128350,-239911.5809,652.567673
-20,898.737575,-128250,-239911.5809,653.4135155
-20,876.099356,-128150,-239911.5809,653.5124368
-18,783.135782,-128050,-239911.5809,653.6113581
-18,692.136709,-127950,-239911.5809,653.7102794
-16,603.990724,-127850,-239911.5809,653.8092006
-16,520.15033,-127750,-239911.5809,654.1579961
-14,443.066515,-127650,-239911.5809,654.2180522
-14,372.952052,-127550,-239911.5809,654.2781082
-9,310.162462,-127450,-239911.5809,654.3381642
-9,235.522009,-127350,-239911.5809,654.3982203
-1,139.651666,-127250,-239911.5809,654.4582763
-1,40.066955,-127150,-239911.5809,654.5183324
-49,1942.157257,-130650,-239811.5809,648.1977257
-49,1896.537755,-130550,-239811.5809,648.3745186
-44,1851.297237,-130450,-239811.5809,648.5513115
-44,1808.98585,-130350,-239811.5809,648.7281044
-39,1763.014976,-130250,-239811.5809,648.9048972
-39,1721.631146,-130150,-239811.5809,649.090504
-36,1677.142821,-130050,-239811.5809,649.2539372
-36,1605.795613,-129950,-239811.5809,649.4173703
-34,1534.180832,-129850,-239811.5809,649.5808035
-34,1465.869551,-129750,-239811.5809,649.7442367
-32,1401.369421,-129650,-239811.5809,649.9076698
-32,1341.230394,-129550,-239811.5809,650.1034163
-30,1285.829142,-129450,-239811.5809,650.2723643
-30,1235.03361,-129350,-239811.5809,650.4413123
-28,1172.917574,-129250,-239811.5809,650.6102604
-28,1112.419722,-129150,-239811.5809,650.7792084
-26,1057.931774,-129050,-239811.5809,650.9481565
-26,1010.426465,-128950,-239811.5809,651.1171045
-24,966.883807,-128850,-239811.5809,650.9848843
-24,924.575908,-128750,-239811.5809,651.1637626
-23,890.965353,-128650,-239811.5809,651.3426408
-23,866.233184,-128550,-239811.5809,651.5215191
-21,843.25757,-128450,-239811.5809,652.303073
-21,827.036126,-128350,-239811.5809,652.4550336
-19,801.916205,-128250,-239811.5809,652.6069943
-19,779.295267,-128150,-239811.5809,653.3507486
-18,749.848868,-128050,-239811.5809,653.4496699
-18,654.236116,-127950,-239811.5809,653.5485912
-16,560.157537,-127850,-239811.5809,653.6475125
-16,468.538192,-127750,-239811.5809,653.7464338
-12,381.155623,-127650,-239811.5809,653.845355
-12,301.713738,-127550,-239811.5809,654.094791
-5,231.531609,-127450,-239811.5809,654.1548471
-5,175.254424,-127350,-239811.5809,654.2149031
-1,115.068926,-127250,-239811.5809,654.2749592
-1,17.166115,-127150,-239811.5809,654.3350152
-49,1853.279797,-130650,-239711.5809,648.0911224
-49,1808.520007,-130550,-239711.5809,648.2679153
-44,1761.604728,-130450,-239711.5809,648.4447082
-44,1718.591347,-130350,-239711.5809,648.621501
-39,1673.65694,-130250,-239711.5809,648.7982939
-39,1630.005997,-130150,-239711.5809,648.9750868
-36,1591.449513,-130050,-239711.5809,649.1553432
-36,1537.329888,-129950,-239711.5809,649.3187764
-34,1464.437864,-129850,-239711.5809,649.4822095
-34,1392.766222,-129750,-239711.5809,649.6456427
-32,1324.711465,-129650,-239711.5809,649.8090759
-32,1260.92156,-129550,-239711.5809,649.972509
-30,1202.075661,-129450,-239711.5809,650.1736956
-30,1148.188137,-129350,-239711.5809,650.3426436
-28,1097.242827,-129250,-239711.5809,650.5115917
-28,1032.319632,-129150,-239711.5809,650.6805397
-26,973.358014,-129050,-239711.5809,650.8494877
-26,921.503025,-128950,-239711.5809,651.0184358
-24,878.014707,-128850,-239711.5809,650.923544
-24,832.884443,-128750,-239711.5809,651.1024222
-23,796.022336,-128650,-239711.5809,651.2813005
-23,768.358652,-128550,-239711.5809,651.4601788
-21,745.388422,-128450,-239711.5809,651.6390571
-21,727.674284,-128350,-239711.5809,652.3423943
-19,705.011653,-128250,-239711.5809,652.494355
-19,681.796986,-128150,-239711.5809,652.6463156
-18,662.775734,-128050,-239711.5809,653.2879818
-18,630.076636,-127950,-239711.5809,653.386903
-16,531.740668,-127850,-239711.5809,653.4858243
-16,434.165532,-127750,-239711.5809,653.5847456
-12,338.01077,-127650,-239711.5809,653.6836669
-12,244.954795,-127550,-239711.5809,653.7825882
-5,160.481845,-127450,-239711.5809,653.8815094
-5,90.11403,-127350,-239711.5809,654.031586
-1,63.57123,-127250,-239711.5809,654.091642
-52,1991.646143,-131050,-239611.5809,648.0244217
-52,1930.087661,-130950,-239611.5809,648.1752086
-46,1871.849994,-130850,-239611.5809,648.3259955
-46,1816.925588,-130750,-239611.5809,647.8077262
-42,1765.592592,-130650,-239611.5809,647.9845191
-42,1718.550497,-130550,-239611.5809,648.161312
-38,1672.993325,-130450,-239611.5809,648.3381048
-38,1627.730313,-130350,-239611.5809,648.5148977
-36,1585.570339,-130250,-239611.5809,648.6916906
-36,1539.423691,-130150,-239611.5809,648.8684835
-33,1498.538388,-130050,-239611.5809,649.0567493
-33,1457.573515,-129950,-239611.5809,649.2201824
-31,1396.821474,-129850,-239611.5809,649.3836156
-31,1323.080115,-129750,-239611.5809,649.5470487
-30,1251.353138,-129650,-239611.5809,649.7104819
-30,1183.616234,-129550,-239611.5809,649.8739151
-28,1120.718566,-129450,-239611.5809,650.0750269
-28,1063.518173,-129350,-239611.5809,650.2439749
-26,1011.590537,-129250,-239611.5809,650.4129229
-26,955.975945,-129150,-239611.5809,650.581871
-24,891.982067,-129050,-239611.5809,650.750819
-24,835.089222,-128950,-239611.5809,650.9197671
-23,786.839254,-128850,-239611.5809,651.0887151
-23,743.338672,-128750,-239611.5809,651.0410819
-21,701.803887,-128650,-239611.5809,651.2199602
-21,671.111098,-128550,-239611.5809,651.3988385
-19,647.62069,-128450,-239611.5809,651.5777168
-19,628.514894,-128350,-239611.5809,651.756595
-18,608.076498,-128250,-239611.5809,652.3817156
-18,584.084438,-128150,-239611.5809,652.5336763
-17,564.123183,-128050,-239611.5809,652.6856369
-17,538.746031,-127950,-239611.5809,653.2252149
-14,505.226168,-127850,-239611.5809,653.3241362
-14,421.273523,-127750,-239611.5809,653.4230574
-7,321.28329,-127650,-239611.5809,653.5219787
-7,221.301882,-127550,-239611.5809,653.6209
-1,121.351119,-127450,-239611.5809,653.7198213
-1,21.855553,-127350,-239611.5809,653.8187426
-52,1915.122587,-131050,-239511.5809,647.8920949
-52,1851.020946,-130950,-239511.5809,648.0428819
-46,1790.212994,-130850,-239511.5809,648.1936688
-46,1733.045465,-130750,-239511.5809,647.7011229
-42,1679.282107,-130650,-239511.5809,647.8779158
-42,1629.750596,-130550,-239511.5809,648.0547086
-38,1584.987576,-130450,-239511.5809,648.2315015
-38,1538.003813,-130350,-239511.5809,648.4082944
-36,1495.246043,-130250,-239511.5809,648.5850873
-36,1450.079669,-130150,-239511.5809,648.7618802
-33,1406.599818,-130050,-239511.5809,648.938673
-33,1369.056261,-129950,-239511.5809,649.1215885
-31,1317.230311,-129850,-239511.5809,649.2850216
-31,1255.67034,-129750,-239511.5809,649.4484548
-30,1181.722643,-129650,-239511.5809,649.6118879
-30,1109.942161,-129550,-239511.5809,649.7753211
-28,1042.609378,-129450,-239511.5809,649.9387543
-28,980.865449,-129350,-239511.5809,650.1453062
-26,925.38824,-129250,-239511.5809,650.3142542
-26,876.52429,-129150,-239511.5809,650.4832023
-24,814.76266,-129050,-239511.5809,650.6521503
-24,752.050659,-128950,-239511.5809,650.8210983
-23,698.084662,-128850,-239511.5809,650.9900464
-23,655.029921,-128750,-239511.5809,650.9797416
-21,609.413309,-128650,-239511.5809,651.1586199
-21,574.808832,-128550,-239511.5809,651.3374982
-19,550.499262,-128450,-239511.5809,651.5163764
-19,529.671673,-128350,-239511.5809,651.6952547
-18,512.198027,-128250,-239511.5809,652.2690763
-18,486.443017,-128150,-239511.5809,652.421037
-17,465.285907,-128050,-239511.5809,652.5729976
-17,441.814038,-127950,-239511.5809,652.7249582
-14,412.176466,-127850,-239511.5809,653.162448
-14,366.668283,-127750,-239511.5809,653.2613693
-7,306.145548,-127650,-239511.5809,653.3602906
-7,234.233327,-127550,-239511.5809,653.4592118
-1,146.938436,-127450,-239511.5809,653.5581331
-1,63.346775,-127350,-239511.5809,653.6570544
-50,1982.817855,-131250,-239411.5809,647.4581943
-50,1910.536748,-131150,-239411.5809,647.6089813
-45,1840.85162,-131050,-239411.5809,647.7597682
-45,1774.068406,-130950,-239411.5809,647.9105551
-41,1710.527033,-130850,-239411.5809,648.061342
-41,1650.601936,-130750,-239411.5809,648.2121289
-38,1594.571914,-130650,-239411.5809,647.7713124
-38,1542.32234,-130550,-239411.5809,647.9481053
-36,1494.943748,-130450,-239411.5809,648.1248982
-36,1449.452234,-130350,-239411.5809,648.3016911
-34,1404.176088,-130250,-239411.5809,648.478484
-34,1362.217602,-130150,-239411.5809,648.6552768
-32,1315.837678,-130050,-239411.5809,648.8320697
-32,1275.625648,-129950,-239411.5809,649.0229945
-30,1239.448692,-129850,-239411.5809,649.1864277
-30,1177.145205,-129750,-239411.5809,649.3498608
-28,1114.587715,-129650,-239411.5809,649.513294
-28,1040.376878,-129550,-239411.5809,649.6767271
-26,968.534215,-129450,-239411.5809,649.8401603
-26,901.732355,-129350,-239411.5809,650.0466375
-25,841.536663,-129250,-239411.5809,650.2155855
-25,788.240326,-129150,-239411.5809,650.3845335
-23,741.957518,-129050,-239411.5809,650.5534816
-23,673.636682,-128950,-239411.5809,650.7224296
-21,612.803704,-128850,-239411.5809,650.8913777
-21,563.267593,-128750,-239411.5809,651.0603257
-19,519.846308,-128650,-239411.5809,651.0972796
-19,479.796688,-128550,-239411.5809,651.2761578
-18,454.500869,-128450,-239411.5809,651.4550361
-18,431.358619,-128350,-239411.5809,651.6339144
-17,416.636231,-128250,-239411.5809,651.8127927
-17,389.829681,-128150,-239411.5809,652.3083976
-15,367.078991,-128050,-239411.5809,652.4603583
-15,346.629488,-127950,-239411.5809,652.6123189
-10,319.924289,-127850,-239411.5809,652.7642796
-10,282.469834,-127750,-239411.5809,653.0996811
-1,227.461916,-127650,-239411.5809,653.1986024
-1,164.7244,-127550,-239411.5809,653.2975237
-1,92.875319,-127450,-239411.5809,653.396445
-1,11.438568,-127350,-239411.5809,653.4953662
-50,1916.404657,-131250,-239311.5809,647.3258676
-50,1841.518621,-131150,-239311.5809,647.4766545
-45,1769.116969,-131050,-239311.5809,647.6274414
-45,1699.517247,-130950,-239311.5809,647.7782283
-41,1633.077737,-130850,-239311.5809,647.9290153
-41,1570.199642,-130750,-239311.5809,648.0798022
-38,1511.327541,-130650,-239311.5809,648.2305891
-38,1456.512751,-130550,-239311.5809,647.841502
-36,1406.246068,-130450,-239311.5809,648.0182949
-36,1361.479568,-130350,-239311.5809,648.1950878
-34,1314.4049,-130250,-239311.5809,648.3718806
-34,1271.992627,-130150,-239311.5809,648.5486735
-32,1226.513164,-130050,-239311.5809,648.7254664
-32,1183.269429,-129950,-239311.5809,648.9022593
-30,1147.134928,-129850,-239311.5809,649.0878337
-30,1098.548225,-129750,-239311.5809,649.2512669
-28,1037.422756,-129650,-239311.5809,649.4147
-28,973.603383,-129550,-239311.5809,649.5781332
-26,899.054887,-129450,-239311.5809,649.7415663
-26,827.130855,-129350,-239311.5809,649.9049995
-25,761.057268,-129250,-239311.5809,650.1169168
-25,703.008235,-129150,-239311.5809,650.2858648
-23,652.91824,-129050,-239311.5809,650.4548129
-23,601.658178,-128950,-239311.5809,650.6237609
-21,532.667405,-128850,-239311.5809,650.7927089
-21,474.843728,-128750,-239311.5809,650.961657
-19,432.618825,-128650,-239311.5809,651.0359392
-19,386.099297,-128550,-239311.5809,651.2148175
-18,356.336972,-128450,-239311.5809,651.3936958
-18,333.357757,-128350,-239311.5809,651.5725741
-17,320.512582,-128250,-239311.5809,651.7514524
-17,292.810252,-128150,-239311.5809,652.1957583
-15,269.670286,-128050,-239311.5809,652.347719
-15,254.239182,-127950,-239311.5809,652.4996796
-10,226.057787,-127850,-239311.5809,652.6516402
-10,190.544495,-127750,-239311.5809,652.8036009
-1,146.408672,-127650,-239311.5809,652.9555615
-1,88.703075,-127550,-239311.5809,653.1358355
-1,23.305788,-127450,-239311.5809,653.2347568
-49,1985.885694,-131450,-239211.5809,646.4742209
-49,1927.785251,-131350,-239211.5809,646.6218242
-45,1853.010247,-131250,-239211.5809,646.7694276
-45,1775.452335,-131150,-239211.5809,647.3443277
-42,1700.239694,-131050,-239211.5809,647.4951147
-42,1627.697465,-130950,-239211.5809,647.6459016
-39,1558.198658,-130850,-239211.5809,647.7966885
-39,1492.168583,-130750,-239211.5809,647.9474754
-36,1430.087795,-130650,-239211.5809,648.0982623
-36,1372.492303,-130550,-239211.5809,648.2490493
-35,1319.1661,-130450,-239211.5809,647.9116916
-35,1271.337016,-130350,-239211.5809,648.0884844
-33,1225.933189,-130250,-239211.5809,648.2652773
-33,1180.641774,-130150,-239211.5809,648.4420702
-31,1138.964569,-130050,-239211.5809,648.6188631
-31,1092.260175,-129950,-239211.5809,648.795656
-29,1053.00726,-129850,-239211.5809,648.9724488
-29,1022.064719,-129750,-239211.5809,649.1526729
-27,957.801307,-129650,-239211.5809,649.3161061
-27,898.232217,-129550,-239211.5809,649.4795392
-25,832.767267,-129450,-239211.5809,649.6429724
-25,757.766193,-129350,-239211.5809,649.8064055
-23,685.734917,-129250,-239211.5809,649.9698387
-23,620.721428,-129150,-239211.5809,650.1871961
-21,565.093097,-129050,-239211.5809,650.3561441
-21,520.685409,-128950,-239211.5809,650.5250922
-18,460.370231,-128850,-239211.5809,650.6940402
-18,392.023916,-128750,-239211.5809,650.8629883
-16,339.742185,-128650,-239211.5809,650.9745989
-16,296.394892,-128550,-239211.5809,651.1534772
-14,258.82644,-128450,-239211.5809,651.3323555
-14,235.523855,-128350,-239211.5809,651.5112338
-12,221.131908,-128250,-239211.5809,651.690112
-12,196.063792,-128150,-239211.5809,651.8689903
-8,171.975068,-128050,-239211.5809,652.2350796
-8,156.465644,-127950,-239211.5809,652.3870403
-1,126.806829,-127850,-239211.5809,652.5390009
-1,96.361485,-127750,-239211.5809,652.6909616
-1,61.343296,-127650,-239211.5809,652.8429222
-1,6.512923,-127550,-239211.5809,652.9948828
-49,1903.145639,-131450,-239111.5809,646.3685538
-49,1847.599191,-131350,-239111.5809,646.5161572
-45,1787.821466,-131250,-239111.5809,646.6637605
-45,1712.679526,-131150,-239111.5809,647.212001
-42,1634.581041,-131050,-239111.5809,647.3627879
-42,1558.986595,-130950,-239111.5809,647.5135748
-39,1486.278313,-130850,-239111.5809,647.6643617
-39,1416.900577,-130750,-239111.5809,647.8151487
-36,1351.366444,-130650,-239111.5809,647.9659356
-36,1290.261712,-130550,-239111.5809,648.1167225
-35,1234.04635,-130450,-239111.5809,647.8050882
-35,1182.780201,-130350,-239111.5809,647.9818811
-33,1138.010375,-130250,-239111.5809,648.158674
-33,1090.809219,-130150,-239111.5809,648.3354669
-31,1048.889773,-130050,-239111.5809,648.5122598
-31,1002.964624,-129950,-239111.5809,648.6890526
-29,960.067725,-129850,-239111.5809,648.8658455
-29,926.024858,-129750,-239111.5809,649.0540789
-27,882.338207,-129650,-239111.5809,649.2175121
-27,817.287272,-129550,-239111.5809,649.3809453
-25,759.865947,-129450,-239111.5809,649.5443784
-25,692.169844,-129350,-239111.5809,649.7078116
-23,616.486065,-129250,-239111.5809,649.8712447
-23,544.352185,-129150,-239111.5809,650.0885274
-21,481.021846,-129050,-239111.5809,650.2574754
-21,429.312969,-128950,-239111.5809,650.4264235
-18,381.455775,-128850,-239111.5809,650.5953715
-18,319.200463,-128750,-239111.5809,650.7643195
-16,252.251734,-128650,-239111.5809,650.9332676
-16,210.751003,-128550,-239111.5809,651.0921369
-14,163.571039,-128450,-239111.5809,651.2710152
-14,138.390427,-128350,-239111.5809,651.4498934
-12,121.593521,-128250,-239111.5809,651.6287717
-12,100.454463,-128150,-239111.5809,651.80765
-8,74.245532,-128050,-239111.5809,652.1224403
-8,56.514184,-127950,-239111.5809,652.274401
-1,31.025545,-127850,-239111.5809,652.4263616
-1,11.865657,-127750,-239111.5809,652.5783222
-49,1948.55479,-131650,-239011.5809,645.96768
-49,1883.75296,-131550,-239011.5809,646.1152834
-45,1822.137388,-131450,-239011.5809,646.2628867
-45,1764.04198,-131350,-239011.5809,646.4104901
-42,1708.415537,-131250,-239011.5809,646.5580934
-42,1648.106553,-131150,-239011.5809,646.7056968
-40,1572.544227,-131050,-239011.5809,647.2304611
-40,1493.813699,-130950,-239011.5809,647.3812481
-37,1417.767043,-130850,-239011.5809,647.532035
-37,1344.859624,-130750,-239011.5809,647.6828219
-35,1275.629817,-130650,-239011.5809,647.8336088
-35,1210.708657,-130550,-239011.5809,647.9843957
-33,1150.825561,-130450,-239011.5809,648.1351827
-33,1096.193504,-130350,-239011.5809,647.8752778
-32,1047.730313,-130250,-239011.5809,648.0520707
-32,1002.453286,-130150,-239011.5809,648.2288636
-30,957.141322,-130050,-239011.5809,648.4056564
-30,915.884155,-129950,-239011.5809,648.5824493
-28,868.697752,-129850,-239011.5809,648.7592422
-28,830.919843,-129750,-239011.5809,648.9360351
-26,798.551849,-129650,-239011.5809,649.1189181
-26,741.010022,-129550,-239011.5809,649.2823513
-24,677.15111,-129450,-239011.5809,649.4457845
-24,622.746593,-129350,-239011.5809,649.6092176
-21,551.902572,-129250,-239011.5809,649.7726508
-21,475.205937,-129150,-239011.5809,649.9360839
-18,402.996559,-129050,-239011.5809,650.1588067
-18,342.498298,-128950,-239011.5809,650.3277547
